stamp,dx,dy,dz,axis_x,axis_y,axis_z,theta_rad
1642401173.208153279,-0.6939929609,-9.407695224,2.625061388,0.7227938854,0.5669620791,0.3951240313,0.03661923642
1642401173.795308019,-0.6943363186,-9.407985403,2.63524871,-0.9980117616,0.06221998385,-0.01005969175,0.7071879687
1642401174.281792718,-0.6960386472,-9.427094858,2.679630555,-0.9920225451,0.1258764137,-0.006811643861,0.7050014255
1642401174.639467802,-0.6981158002,-9.427486252,2.678491511,0.8005952531,-0.3298232268,0.5002638103,0.02703031192
1642401175.320711617,-0.6945028283,-9.424470472,2.649392023,0.8903849101,-0.04738714062,0.4527352105,0.03010660073
1642401176.009551102,-0.6977244892,-9.419890528,2.693079464,0.4185953973,0.9073958583,0.03755861601,0.05490525726
1642401176.487945595,-0.6943759825,-9.406436761,2.635424844,0.8238302204,0.4599830978,0.3312390643,0.03826326953
1642401177.088356765,-0.69130916,-9.402607154,2.603597291,0.6239235726,0.6703849017,0.4016260191,0.03081557911
1642401177.596706826,-0.694103628,-9.416039421,2.63860847,0.5310418273,0.8418892166,0.09600585776,0.05138704917
1642401178.197348399,-0.693469902,-9.403553763,2.644089292,0.5618389323,0.8257810785,0.04922016369,0.06087723617
1642401178.886085067,-0.6967960508,-9.435913964,2.718633648,-0.9950626806,0.09868578649,-0.01055353842,0.7175825048
1642401179.291666398,,,,,,,
1642401179.856228948,,,,,,,
1642401180.317658537,,,,,,,
1642401180.808936558,,,,,,,
1642401181.349573200,,,,,,,
1642401181.828130127,,,,,,,
1642401182.344972929,,,,,,,
1642401182.959929988,,,,,,,
1642401183.541293406,,,,,,,
1642401183.813237240,,,,,,,
1642401184.525201820,,,,,,,
1642401185.181270301,,,,,,,
1642401185.688557242,,,,,,,
1642401186.248045569,,,,,,,
1642401186.808042127,,,,,,,
1642401187.316035767,,,,,,,
1642401188.009680479,,,,,,,
1642401188.580677976,,,,,,,
1642401189.147190060,,,,,,,
1642401189.687394663,,,,,,,
1642401190.239316473,,,,,,,
1642401190.856623328,,,,,,,
1642401191.478229258,,,,,,,
1642401192.644779322,,,,,,,
1642401193.254181031,,,,,,,
1642401193.884975808,,,,,,,
1642401194.343116290,,,,,,,
1642401194.948140395,,,,,,,
1642401195.609105944,,,,,,,
1642401196.216421445,,,,,,,
1642401197.080902438,,,,,,,
1642401197.795006027,,,,,,,
1642401198.278686522,,,,,,,
1642401198.712417058,,,,,,,
1642401199.189621165,,,,,,,
1642401199.992269487,,,,,,,
1642401200.436981569,,,,,,,
1642401201.001938365,,,,,,,
1642401201.464871946,,,,,,,
1642401202.136680159,,,,,,,
1642401202.484290255,,,,,,,
1642401202.837930365,,,,,,,
1642401203.162903566,,,,,,,
1642401203.685899998,,,,,,,
1642401204.136307721,,,,,,,
1642401205.199239761,,,,,,,
1642401205.814111571,,,,,,,
1642401206.469654283,,,,,,,
1642401207.059476553,,,,,,,
1642401207.639845587,,,,,,,
1642401208.266091654,,,,,,,
1642401208.883378061,,,,,,,
1642401209.368174189,,,,,,,
1642401210.036194727,,,,,,,
1642401210.796170612,,,,,,,
1642401211.864446703,,,,,,,
1642401212.360808162,,,,,,,
1642401213.062324740,,,,,,,
1642401213.673693039,,,,,,,
1642401214.267271207,,,,,,,
1642401214.875365024,,,,,,,
1642401215.431125133,,,,,,,
1642401216.272663434,,,,,,,
1642401216.841454209,,,,,,,
1642401217.475105766,,,,,,,
1642401218.035620445,,,,,,,
1642401219.561169805,,,,,,,
1642401220.214693991,,,,,,,
1642401220.666621737,,,,,,,
1642401221.240408429,,,,,,,
1642401221.914866667,,,,,,,
1642401222.640002140,,,,,,,
1642401223.302777669,,,,,,,
1642401223.995708129,,,,,,,
1642401224.629270789,,,,,,,
1642401225.164702902,,,,,,,
1642401225.649826172,,,,,,,
1642401226.281665637,,,,,,,
1642401226.748507854,,,,,,,
1642401227.339592287,,,,,,,
1642401227.799657568,,,,,,,
1642401228.327035252,,,,,,,
1642401229.096165615,,,,,,,
1642401229.672092404,,,,,,,
1642401230.360261927,,,,,,,
1642401230.875108314,,,,,,,
1642401231.643671563,,,,,,,
1642401232.296379832,,,,,,,
1642401232.934115421,,,,,,,
1642401233.401791891,,,,,,,
1642401233.959004246,,,,,,,
1642401234.536809529,,,,,,,
1642401235.241484972,,,,,,,
1642401235.687862456,,,,,,,
1642401236.173586279,,,,,,,
1642401237.273236200,,,,,,,
1642401238.532406132,,,,,,,
1642401239.106696353,,,,,,,
1642401239.637883312,,,,,,,
1642401240.872483423,,,,,,,
1642401241.560619538,,,,,,,
1642401242.139409668,,,,,,,
1642401242.660878653,,,,,,,
1642401243.156830794,,,,,,,
1642401243.608170851,,,,,,,
1642401244.136011391,,,,,,,
1642401244.661693785,,,,,,,
1642401245.078538715,,,,,,,
1642401245.462397310,,,,,,,
1642401245.899097044,,,,,,,
1642401246.295515001,,,,,,,
1642401246.887657018,,,,,,,
1642401247.282245539,,,,,,,
1642401247.703817198,,,,,,,
1642401248.069194898,,,,,,,
1642401248.542710435,,,,,,,
1642401249.161398208,,,,,,,
1642401249.607572329,,,,,,,
1642401249.971504022,,,,,,,
1642401250.631721719,,,,,,,
1642401251.061948329,,,,,,,
1642401251.528303851,,,,,,,
1642401251.926263656,,,,,,,
1642401252.357967313,,,,,,,
1642401252.756186674,,,,,,,
1642401253.370729103,,,,,,,
1642401253.795960243,,,,,,,
1642401254.263324644,,,,,,,
1642401254.727481860,,,,,,,
1642401255.206753519,,,,,,,
1642401255.555633618,,,,,,,
1642401256.102521718,,,,,,,
1642401256.535237070,,,,,,,
1642401257.126322207,,,,,,,
1642401257.568924080,,,,,,,
1642401258.068971005,,,,,,,
1642401258.539119386,,,,,,,
1642401258.923658919,,,,,,,
1642401259.271042323,,,,,,,
1642401259.765669996,,,,,,,
1642401260.328428709,,,,,,,
1642401260.694518228,,,,,,,
1642401261.126560066,,,,,,,
1642401261.699644092,,,,,,,
1642401262.173568755,,,,,,,
1642401262.567331631,,,,,,,
1642401263.097254059,,,,,,,
1642401263.508718042,,,,,,,
1642401264.035143872,,,,,,,
1642401264.295208738,,,,,,,
1642401265.160130890,,,,,,,
1642401265.735327493,,,,,,,
1642401266.274709843,,,,,,,
1642401267.205124404,,,,,,,
1642401267.697078595,,,,,,,
1642401268.355178019,,,,,,,
1642401268.758987387,,,,,,,
1642401269.404083570,,,,,,,
1642401269.768681225,,,,,,,
1642401270.435820854,,,,,,,
1642401270.805293081,,,,,,,
1642401271.307981391,,,,,,,
1642401271.794576107,,,,,,,
1642401272.303241565,,,,,,,
1642401272.762575026,,,,,,,
1642401273.203132548,,,,,,,
1642401273.556684176,,,,,,,
1642401273.864914110,,,,,,,
1642401274.501298381,,,,,,,
1642401274.827229197,,,,,,,
1642401275.242535991,,,,,,,
1642401275.736034462,,,,,,,
1642401276.122816558,,,,,,,
1642401276.595190509,,,,,,,
1642401277.368366215,,,,,,,
1642401277.833219345,,,,,,,
1642401278.441153896,,,,,,,
1642401278.903483211,,,,,,,
1642401279.432057138,,,,,,,
1642401279.959585897,,,,,,,
